ENTRADA[215], 3312,
ENTRADA[216], 2496,
ENTRADA[217], 1568,
ENTRADA[218], 512,
ENTRADA[219], -528,
ENTRADA[220], -1600,
ENTRADA[221], -2672,
ENTRADA[222], -3648,
ENTRADA[223], -4528,
ENTRADA[224], -5296,
ENTRADA[225], -5920,
ENTRADA[226], -6384,
ENTRADA[227], -6672,
ENTRADA[228], -6752,
ENTRADA[229], -6608,
ENTRADA[230], -6304,
ENTRADA[231], -5824,
ENTRADA[232], -5152,
ENTRADA[233], -4320,
ENTRADA[234], -3408,
ENTRADA[235], -2384,
ENTRADA[236], -1264,
ENTRADA[237], -192,
ENTRADA[238], 848,
ENTRADA[239], 1872,
ENTRADA[240], 2800,
ENTRADA[241], 3584,
ENTRADA[242], 4208,
ENTRADA[243], 4672,
ENTRADA[244], 4960,
ENTRADA[245], 5040,
ENTRADA[246], 4896,
ENTRADA[247], 4576,
ENTRADA[248], 4080,
ENTRADA[249], 3408,
ENTRADA[250], 2624,
ENTRADA[251], 1712,
ENTRADA[252], 704,
ENTRADA[253], -352,
ENTRADA[254], -1408,
ENTRADA[255], -2480,
ENTRADA[256], -3472,
ENTRADA[257], -4384,
ENTRADA[258], -5184,
ENTRADA[259], -5840,
ENTRADA[260], -6320,
ENTRADA[261], -6640,
ENTRADA[262], -6752,
ENTRADA[263], -6688,
ENTRADA[264], -6384,
ENTRADA[265], -5904,
ENTRADA[266], -5264,
ENTRADA[267], -4480,
ENTRADA[268], -3568,
ENTRADA[269], -2576,
ENTRADA[270], -1472,
ENTRADA[271], -384,
ENTRADA[272], 688,
ENTRADA[273], 1728,
ENTRADA[274], 2640,
ENTRADA[275], 3472,
ENTRADA[276], 4144,
ENTRADA[277], 4624,
ENTRADA[278], 4928,
ENTRADA[279], 5008,
ENTRADA[280], 4912,
ENTRADA[281], 4656,
ENTRADA[282], 4176,
ENTRADA[283], 3536,
ENTRADA[284], 2768,
ENTRADA[285], 1888,
ENTRADA[286], 880,
ENTRADA[287], -192,
ENTRADA[288], -1248,
ENTRADA[289], -2288,
ENTRADA[290], -3312,
ENTRADA[291], -4240,
ENTRADA[292], -5056,
ENTRADA[293], -5728,
ENTRADA[294], -6256,
ENTRADA[295], -6592,
ENTRADA[296], -6736,
ENTRADA[297], -6688,
ENTRADA[298], -6448,
ENTRADA[299], -6016,
ENTRADA[300], -5376,
ENTRADA[301], -4624,
ENTRADA[302], -3728,
ENTRADA[303], -2736,
ENTRADA[304], -1664,
ENTRADA[305], -592,
ENTRADA[306], 512,
ENTRADA[307], 1520,
ENTRADA[308], 2496,
ENTRADA[309], 3328,
ENTRADA[310], 4016,
ENTRADA[311], 4576,
ENTRADA[312], 4896,
ENTRADA[313], 5024,
ENTRADA[314], 4976,
ENTRADA[315], 4736,
ENTRADA[316], 4272,
ENTRADA[317], 3680,
ENTRADA[318], 2912,
ENTRADA[319], 2032,
ENTRADA[320], 1056,
ENTRADA[321], 16,
ENTRADA[322], -1072,
ENTRADA[323], -2112,
ENTRADA[324], -3168,
ENTRADA[325], -4080,
ENTRADA[326], -4928,
ENTRADA[327], -5648,
ENTRADA[328], -6192,
ENTRADA[329], -6560,
ENTRADA[330], -6704,
ENTRADA[331], -6704,
ENTRADA[332], -6496,
ENTRADA[333], -6080,
ENTRADA[334], -5504,
ENTRADA[335], -4752,
ENTRADA[336], -3888,
ENTRADA[337], -2896,
ENTRADA[338], -1856,
ENTRADA[339], -752,
ENTRADA[340], 336,
ENTRADA[341], 1376,
ENTRADA[342], 2336,
ENTRADA[343], 3200,
ENTRADA[344], 3904,
ENTRADA[345], 4496,
ENTRADA[346], 4848,
ENTRADA[347], 5024,
ENTRADA[348], 4960,
ENTRADA[349], 4784,
ENTRADA[350], 4368,
ENTRADA[351], 3792,
ENTRADA[352], 3040,
ENTRADA[353], 2176,
ENTRADA[354], 1216,
ENTRADA[355], 176,
ENTRADA[356], -880,
ENTRADA[357], -1936,
ENTRADA[358], -2992,
ENTRADA[359], -3952,
ENTRADA[360], -4784,
ENTRADA[361], -5536,
ENTRADA[362], -6080,
ENTRADA[363], -6512,
ENTRADA[364], -6720,
ENTRADA[365], -6736,
ENTRADA[366], -6544,
ENTRADA[367], -6176,
ENTRADA[368], -5648,
ENTRADA[369], -4912,
ENTRADA[370], -4032,
ENTRADA[371], -3088,
ENTRADA[372], -2032,
ENTRADA[373], -960,
ENTRADA[374], 128,
ENTRADA[375], 1200,
ENTRADA[376], 2192,
ENTRADA[377], 3040,
ENTRADA[378], 3792,
ENTRADA[379], 4400,
ENTRADA[380], 4800,
ENTRADA[381], 4976,
ENTRADA[382], 5008,
ENTRADA[383], 4800,
ENTRADA[384], 4448,
ENTRADA[385], 3888,
ENTRADA[386], 3216,
ENTRADA[387], 2336,
ENTRADA[388], 1392,
ENTRADA[389], 368,
ENTRADA[390], -688,
ENTRADA[391], -1744,
ENTRADA[392], -2832,
ENTRADA[393], -3792,
ENTRADA[394], -4656,
ENTRADA[395], -5392,
ENTRADA[396], -6000,
ENTRADA[397], -6432,
ENTRADA[398], -6704,
ENTRADA[399], -6736,
ENTRADA[400], -6576,
ENTRADA[401], -6240,
ENTRADA[402], -5744,
ENTRADA[403], -5024,
ENTRADA[404], -4192,
ENTRADA[405], -3264,
ENTRADA[406], -2192,
ENTRADA[407], -1152,
ENTRADA[408], -64,
ENTRADA[409], 1008,
ENTRADA[410], 2032,
ENTRADA[411], 2912,
ENTRADA[412], 3680,
ENTRADA[413], 4288,
ENTRADA[414], 4720,
ENTRADA[415], 4960,
ENTRADA[416], 5040,
ENTRADA[417], 4864,
ENTRADA[418], 4512,
ENTRADA[419], 4016,
ENTRADA[420], 3328,
ENTRADA[421], 2512,
ENTRADA[422], 1600,
ENTRADA[423], 544,
ENTRADA[424], -528,
ENTRADA[425], -1568,
ENTRADA[426], -2640,
ENTRADA[427], -3632,
ENTRADA[428], -4496,
ENTRADA[429], -5280,
ENTRADA[430], -5904,
ENTRADA[431], -6384,
ENTRADA[432], -6640,
ENTRADA[433], -6752,
ENTRADA[434], -6624,
ENTRADA[435], -6304,
ENTRADA[436], -5824,
ENTRADA[437], -5168,
ENTRADA[438], -4352,
ENTRADA[439], -3424,
ENTRADA[440], -2384,
ENTRADA[441], -1296,
ENTRADA[442], -240,
ENTRADA[443], 816,
ENTRADA[444], 1872,
ENTRADA[445], 2768,
ENTRADA[446], 3568,
ENTRADA[447], 4192,
ENTRADA[448], 4672,
ENTRADA[449], 4944,
ENTRADA[450], 5040,
ENTRADA[451], 4896,
ENTRADA[452], 4592,
ENTRADA[453], 4064,
ENTRADA[454], 3456,
ENTRADA[455], 2656,
ENTRADA[456], 1744,
ENTRADA[457], 736,
ENTRADA[458], -336,
ENTRADA[459], -1392,
ENTRADA[460], -2432,
ENTRADA[461], -3472,
ENTRADA[462], -4384,
ENTRADA[463], -5184,
ENTRADA[464], -5808,
ENTRADA[465], -6320,
ENTRADA[466], -6608,
ENTRADA[467], -6752,
ENTRADA[468], -6672,
ENTRADA[469], -6384,
ENTRADA[470], -5920,
ENTRADA[471], -5280,
ENTRADA[472], -4496,
ENTRADA[473], -3600,
ENTRADA[474], -2608,
ENTRADA[475], -1488,
ENTRADA[476], -416,
ENTRADA[477], 656,
ENTRADA[478], 1680,
ENTRADA[479], 2624,
ENTRADA[480], 3472,
ENTRADA[481], 4112,
ENTRADA[482], 4624,
ENTRADA[483], 4928,
ENTRADA[484], 5008,
ENTRADA[485], 4944,
ENTRADA[486], 4656,
ENTRADA[487], 4192,
ENTRADA[488], 3568,
ENTRADA[489], 2768,
ENTRADA[490], 1888,
ENTRADA[491], 928,
ENTRADA[492], -144,
ENTRADA[493], -1200,
ENTRADA[494], -2272,
ENTRADA[495], -3296,
ENTRADA[496], -4240,
ENTRADA[497], -5024,
ENTRADA[498], -5712,
ENTRADA[499], -6256,
ENTRADA[500], -6592,
ENTRADA[501], -6736,
ENTRADA[502], -6704,
ENTRADA[503], -6448,
ENTRADA[504], -6000,
ENTRADA[505], -5424,
ENTRADA[506], -4656,
ENTRADA[507], -3760,
ENTRADA[508], -2752,
ENTRADA[509], -1696,
ENTRADA[510], -592,
ENTRADA[511], 480,
ENTRADA[512], 1520,
ENTRADA[513], 2464,
ENTRADA[514], 3312,
ENTRADA[515], 4000,
ENTRADA[516], 4528,
ENTRADA[517], 4880,
ENTRADA[518], 5008,
ENTRADA[519], 4976,
ENTRADA[520], 4736,
ENTRADA[521], 4272,
ENTRADA[522], 3696,
ENTRADA[523], 2960,
ENTRADA[524], 2064,
ENTRADA[525], 1088,
ENTRADA[526], 16,
ENTRADA[527], -1040,
ENTRADA[528], -2064,
ENTRADA[529], -3120,
ENTRADA[530], -4080,
ENTRADA[531], -4912,
ENTRADA[532], -5616,
ENTRADA[533], -6160,
ENTRADA[534], -6544,
ENTRADA[535], -6720,
ENTRADA[536], -6720,
ENTRADA[537], -6512,
ENTRADA[538], -6096,
ENTRADA[539], -5520,
ENTRADA[540], -4768,
ENTRADA[541], -3920,
ENTRADA[542], -2944,
ENTRADA[543], -1872,
ENTRADA[544], -784,
ENTRADA[545], 288,
ENTRADA[546], 1344,
ENTRADA[547], 2336,
ENTRADA[548], 3184,
ENTRADA[549], 3920,
ENTRADA[550], 4464,
ENTRADA[551], 4832,
ENTRADA[552], 4992,
ENTRADA[553], 4976,
ENTRADA[554], 4800,
ENTRADA[555], 4384,
ENTRADA[556], 3808,
ENTRADA[557], 3056,
ENTRADA[558], 2224,
ENTRADA[559], 1264,
ENTRADA[560], 208,
ENTRADA[561], -864,
ENTRADA[562], -1904,
ENTRADA[563], -2944,
ENTRADA[564], -3904,
ENTRADA[565], -4768,
ENTRADA[566], -5536,
ENTRADA[567], -6080,
ENTRADA[568], -6496,
ENTRADA[569], -6688,
ENTRADA[570], -6736,
ENTRADA[571], -6560,
ENTRADA[572], -6192,
ENTRADA[573], -5648,
ENTRADA[574], -4912,
ENTRADA[575], -4080,
ENTRADA[576], -3120,
ENTRADA[577], -2032,
ENTRADA[578], -976,
ENTRADA[579], 112,
ENTRADA[580], 1168,
ENTRADA[581], 2144,
ENTRADA[582], 3040,
ENTRADA[583], 3792,
ENTRADA[584], 4368,
ENTRADA[585], 4768,
ENTRADA[586], 4992,
ENTRADA[587], 5008,
ENTRADA[588], 4832,
ENTRADA[589], 4464,
ENTRADA[590], 3936,
ENTRADA[591], 3200,
ENTRADA[592], 2384,
ENTRADA[593], 1456,
ENTRADA[594], 400,
ENTRADA[595], -672,
ENTRADA[596], -1728,
ENTRADA[597], -2784,
ENTRADA[598], -3744,
ENTRADA[599], -4624,
ENTRADA[600], -5392,
ENTRADA[601], -6000,
ENTRADA[602], -6432,
ENTRADA[603], -6672,
ENTRADA[604], -6736,
ENTRADA[605], -6608,
ENTRADA[606], -6256,
ENTRADA[607], -5744,
ENTRADA[608], -5072,
ENTRADA[609], -4208,
ENTRADA[610], -3280,
ENTRADA[611], -2240,
ENTRADA[612], -1168,
ENTRADA[613], -80,
ENTRADA[614], 992,
ENTRADA[615], 1984,
ENTRADA[616], 2864,
ENTRADA[617], 3648,
ENTRADA[618], 4272,
ENTRADA[619], 4736,
ENTRADA[620], 4960,
ENTRADA[621], 5024,
ENTRADA[622], 4864,
ENTRADA[623], 4528,
ENTRADA[624], 4032,
ENTRADA[625], 3328,
ENTRADA[626], 2512,
ENTRADA[627], 1600,
ENTRADA[628], 560,
ENTRADA[629], -496,
ENTRADA[630], -1552,
ENTRADA[631], -2608,
ENTRADA[632], -3600,
ENTRADA[633], -4480,
ENTRADA[634], -5264,
ENTRADA[635], -5888,
ENTRADA[636], -6368,
ENTRADA[637], -6640,
ENTRADA[638], -6752,
ENTRADA[639], -6624,
ENTRADA[640], -6336,
ENTRADA[641], -5840,
ENTRADA[642], -5168,
ENTRADA[643], -4368,
ENTRADA[644], -3472,
ENTRADA[645], -2400,
ENTRADA[646], -1344,
ENTRADA[647], -256,
ENTRADA[648], 816,
ENTRADA[649], 1840,
ENTRADA[650], 2784,
ENTRADA[651], 3568,
ENTRADA[652], 4192,
ENTRADA[653], 4656,
ENTRADA[654], 4960,
ENTRADA[655], 5024,
ENTRADA[656], 4896,
ENTRADA[657], 4592,
ENTRADA[658], 4112,
ENTRADA[659], 3472,
ENTRADA[660], 2672,
ENTRADA[661], 1760,
ENTRADA[662], 768,
ENTRADA[663], -304,
ENTRADA[664], -1360,
ENTRADA[665], -2448,
ENTRADA[666], -3440,
ENTRADA[667], -4352,
ENTRADA[668], -5152,
ENTRADA[669], -5808,
ENTRADA[670], -6304,
ENTRADA[671], -6624,
ENTRADA[672], -6736,
ENTRADA[673], -6672,
ENTRADA[674], -6416,
ENTRADA[675], -5936,
ENTRADA[676], -5296,
ENTRADA[677], -4512,
ENTRADA[678], -3616,
ENTRADA[679], -2576,
ENTRADA[680], -1536,
ENTRADA[681], -448,
ENTRADA[682], 624,
ENTRADA[683], 1680,
ENTRADA[684], 2592,
ENTRADA[685], 3440,
ENTRADA[686], 4096,
ENTRADA[687], 4592,
ENTRADA[688], 4912,
ENTRADA[689], 5024,
ENTRADA[690], 4928,
ENTRADA[691], 4672,
ENTRADA[692], 4192,
ENTRADA[693], 3600,
ENTRADA[694], 2800,
ENTRADA[695], 1920,
ENTRADA[696], 912,
ENTRADA[697], -112,
ENTRADA[698], -1184,
ENTRADA[699], -2256,
ENTRADA[700], -3296,
ENTRADA[701], -4208,
ENTRADA[702], -5024,
ENTRADA[703], -5712,
ENTRADA[704], -6224,
ENTRADA[705], -6592,
ENTRADA[706], -6736,
ENTRADA[707], -6720,
ENTRADA[708], -6448,
ENTRADA[709], -6032,
ENTRADA[710], -5408,
ENTRADA[711], -4672,
ENTRADA[712], -3776,
ENTRADA[713], -2768,
ENTRADA[714], -1696,
ENTRADA[715], -640,
ENTRADA[716], 448,
ENTRADA[717], 1504,
ENTRADA[718], 2480,
ENTRADA[719], 3296,
ENTRADA[720], 4000,
ENTRADA[721], 4512,
ENTRADA[722], 4880,
ENTRADA[723], 5008,
ENTRADA[724], 4960,
ENTRADA[725], 4736,
ENTRADA[726], 4288,
ENTRADA[727], 3712,
ENTRADA[728], 2960,
ENTRADA[729], 2064,
ENTRADA[730], 1104,
ENTRADA[731], 32,
ENTRADA[732], -1040,
ENTRADA[733], -2064,
ENTRADA[734], -3120,
ENTRADA[735], -4048,
ENTRADA[736], -4912,
ENTRADA[737], -5600,
ENTRADA[738], -6128,
ENTRADA[739], -6544,
ENTRADA[740], -6720,
ENTRADA[741], -6704,
ENTRADA[742], -6512,
ENTRADA[743], -6128,
ENTRADA[744], -5520,
ENTRADA[745], -4784,
ENTRADA[746], -3952,
ENTRADA[747], -2944,
ENTRADA[748], -1888,
ENTRADA[749], -784,
ENTRADA[750], 272,
ENTRADA[751], 1328,
ENTRADA[752], 2320,
ENTRADA[753], 3168,
ENTRADA[754], 3888,
ENTRADA[755], 4416,
ENTRADA[756], 4832,
ENTRADA[757], 5008,
ENTRADA[758], 5008,
ENTRADA[759], 4784,
ENTRADA[760], 4384,
ENTRADA[761], 3776,
ENTRADA[762], 3056,
ENTRADA[763], 2224,
ENTRADA[764], 1264,
ENTRADA[765], 240,
ENTRADA[766], -816,
ENTRADA[767], -1888,
ENTRADA[768], -2944,
ENTRADA[769], -3904,
ENTRADA[770], -4768,
ENTRADA[771], -5504,
ENTRADA[772], -6064,
ENTRADA[773], -6480,
ENTRADA[774], -6688,
ENTRADA[775], -6736,
ENTRADA[776], -6576,
ENTRADA[777], -6208,
ENTRADA[778], -5632,
ENTRADA[779], -4928,
ENTRADA[780], -4080,
ENTRADA[781], -3136,
ENTRADA[782], -2096,
ENTRADA[783], -976,
ENTRADA[784], 96,
ENTRADA[785], 1152,
ENTRADA[786], 2128,
ENTRADA[787], 3024,
ENTRADA[788], 3760,
ENTRADA[789], 4352,
ENTRADA[790], 4768,
ENTRADA[791], 4960,
ENTRADA[792], 5008,
ENTRADA[793], 4848,
ENTRADA[794], 4464,
ENTRADA[795], 3936,
ENTRADA[796], 3200,
ENTRADA[797], 2368,
ENTRADA[798], 1456,
ENTRADA[799], 400,
ENTRADA[800], -672,
ENTRADA[801], -1712,
ENTRADA[802], -2784,
ENTRADA[803], -3760,
ENTRADA[804], -4624,
ENTRADA[805], -5392,
ENTRADA[806], -6000,
ENTRADA[807], -6432,
ENTRADA[808], -6640,
ENTRADA[809], -6736,
ENTRADA[810], -6608,
ENTRADA[811], -6288,
ENTRADA[812], -5728,
ENTRADA[813], -5040,
ENTRADA[814], -4240,
ENTRADA[815], -3296,
ENTRADA[816], -2272,
ENTRADA[817], -1184,
ENTRADA[818], -96,
ENTRADA[819], 992,
ENTRADA[820], 2000,
ENTRADA[821], 2880,
ENTRADA[822], 3664,
ENTRADA[823], 4304,
ENTRADA[824], 4752,
ENTRADA[825], 4944,
ENTRADA[826], 5008,
ENTRADA[827], 4880,
ENTRADA[828], 4528,
ENTRADA[829], 4016,
ENTRADA[830], 3344,
ENTRADA[831], 2544,
ENTRADA[832], 1616,
ENTRADA[833], 592,
ENTRADA[834], -480,
ENTRADA[835], -1536,
ENTRADA[836], -2608,
ENTRADA[837], -3584,
ENTRADA[838], -4464,
ENTRADA[839], -5264,
ENTRADA[840], -5888,
ENTRADA[841], -6368,
ENTRADA[842], -6656,
ENTRADA[843], -6768,
ENTRADA[844], -6640,
ENTRADA[845], -6336,
ENTRADA[846], -5856,
ENTRADA[847], -5168,
ENTRADA[848], -4368,
ENTRADA[849], -3472,
ENTRADA[850], -2448,
ENTRADA[851], -1344,
ENTRADA[852], -288,
ENTRADA[853], 816,
ENTRADA[854], 1840,
ENTRADA[855], 2736,
ENTRADA[856], 3536,
ENTRADA[857], 4192,
ENTRADA[858], 4688,
ENTRADA[859], 4944,
ENTRADA[860], 5024,
ENTRADA[861], 4896,
ENTRADA[862], 4624,
ENTRADA[863], 4128,
ENTRADA[864], 3488,
ENTRADA[865], 2656,
ENTRADA[866], 1760,
ENTRADA[867], 768,
ENTRADA[868], -304,
ENTRADA[869], -1360,
ENTRADA[870], -2432,
ENTRADA[871], -3440,
ENTRADA[872], -4320,
ENTRADA[873], -5136,
ENTRADA[874], -5808,
ENTRADA[875], -6304,
ENTRADA[876], -6624,
ENTRADA[877], -6736,
ENTRADA[878], -6656,
ENTRADA[879], -6400,
ENTRADA[880], -5920,
ENTRADA[881], -5328,
ENTRADA[882], -4544,
ENTRADA[883], -3632,
ENTRADA[884], -2608,
ENTRADA[885], -1552,
ENTRADA[886], -480,
ENTRADA[887], 640,
ENTRADA[888], 1680,
ENTRADA[889], 2592,
ENTRADA[890], 3424,
ENTRADA[891], 4080,
ENTRADA[892], 4592,
ENTRADA[893], 4928,
ENTRADA[894], 5024,
ENTRADA[895], 4928,
ENTRADA[896], 4672,
ENTRADA[897], 4224,
ENTRADA[898], 3600,
ENTRADA[899], 2800,
ENTRADA[900], 1920,
ENTRADA[901], 928,
ENTRADA[902], -96,
ENTRADA[903], -1168,
ENTRADA[904], -2240,
ENTRADA[905], -3264,
ENTRADA[906], -4192,
ENTRADA[907], -5008,
ENTRADA[908], -5680,
ENTRADA[909], -6208,
ENTRADA[910], -6560,
ENTRADA[911], -6736,
ENTRADA[912], -6688,
ENTRADA[913], -6480,
ENTRADA[914], -6032,
ENTRADA[915], -5408,
ENTRADA[916], -4672,
ENTRADA[917], -3792,
ENTRADA[918], -2784,
ENTRADA[919], -1696,
ENTRADA[920], -672,
ENTRADA[921], 448,
ENTRADA[922], 1488,
ENTRADA[923], 2448,
ENTRADA[924], 3296,
ENTRADA[925], 4000,
ENTRADA[926], 4512,
ENTRADA[927], 4864,
ENTRADA[928], 5008,
ENTRADA[929], 4976,
ENTRADA[930], 4736,
ENTRADA[931], 4320,
ENTRADA[932], 3696,
ENTRADA[933], 2960,
ENTRADA[934], 2080,
ENTRADA[935], 1088,
ENTRADA[936], 64,
ENTRADA[937], -992,
ENTRADA[938], -2064,
ENTRADA[939], -3104,
ENTRADA[940], -4032,
ENTRADA[941], -4880,
ENTRADA[942], -5600,
ENTRADA[943], -6128,
ENTRADA[944], -6544,
ENTRADA[945], -6736,
ENTRADA[946], -6720,
ENTRADA[947], -6512,
ENTRADA[948], -6128,
ENTRADA[949], -5536,
ENTRADA[950], -4816,
ENTRADA[951], -3936,
ENTRADA[952], -2960,
